total_loss,style_loss,content_loss
36565.6953125,36565.6953125,0.0
36563.0,36563.0,9.203915851685451e-08
256854.796875,256794.984375,59.807861328125
23973.611328125,23969.712890625,3.8988020420074463
17520.328125,17513.95703125,6.371695041656494
16367.38671875,16346.6611328125,20.725791931152344
8359.626953125,8345.3798828125,14.246761322021484
6947.6953125,6932.52197265625,15.173133850097656
5177.97998046875,5159.5615234375,18.418277740478516
4115.0419921875,4094.50048828125,20.541717529296875
3481.16796875,3459.837646484375,21.330406188964844
3021.418212890625,2998.167724609375,23.250396728515625
2783.857177734375,2759.554443359375,24.302663803100586
2482.056884765625,2456.748779296875,25.308053970336914
2200.718505859375,2172.41943359375,28.299057006835938
1957.9361572265625,1929.7135009765625,28.222639083862305
1807.439208984375,1777.4544677734375,29.984779357910156
1667.06884765625,1634.4112548828125,32.65765380859375
1561.626953125,1528.6751708984375,32.95182800292969
1561.619873046875,1531.0001220703125,30.619766235351562
1404.623046875,1372.3646240234375,32.2584342956543
1333.1024169921875,1299.508056640625,33.594398498535156
1243.1036376953125,1209.1263427734375,33.977298736572266
1062.7357177734375,1028.3284912109375,34.407203674316406
883.9009399414062,848.9405517578125,34.96039962768555
792.0994873046875,756.5929565429688,35.506500244140625
701.3170166015625,665.3984985351562,35.91854476928711
892.1395874023438,854.5278930664062,37.61167526245117
640.6253662109375,604.5826416015625,36.042694091796875
609.7379150390625,572.9375,36.80038833618164
590.0717163085938,552.5962524414062,37.475440979003906
544.1978149414062,506.82061767578125,37.3772087097168
521.73095703125,484.3055419921875,37.425392150878906
503.3177185058594,466.0702209472656,37.247501373291016
460.82427978515625,423.4202575683594,37.40400695800781
446.7447509765625,409.0707702636719,37.673988342285156
437.451171875,399.8103942871094,37.64079284667969
419.0587158203125,381.36700439453125,37.69171905517578
407.455322265625,369.6860656738281,37.769248962402344
403.2825927734375,365.5841064453125,37.69847869873047
378.1451416015625,340.2958984375,37.8492317199707
366.9678649902344,329.01116943359375,37.95668411254883
394.4607849121094,356.6490173339844,37.811763763427734
353.7654113769531,315.8441162109375,37.92130661010742
346.527587890625,308.4969177246094,38.03068542480469
395.0726623535156,357.11761474609375,37.95505142211914
329.106689453125,291.0273132324219,38.07937240600586
320.540771484375,282.3531188964844,38.187644958496094
369.93487548828125,331.5037536621094,38.431121826171875
304.0035400390625,265.7383728027344,38.26517105102539
295.23138427734375,256.8055114746094,38.42587661743164
303.1771240234375,264.2459716796875,38.931156158447266
275.4781494140625,236.8614959716797,38.616661071777344
267.4941101074219,228.73910522460938,38.75501251220703
294.8361511230469,255.5513916015625,39.28474807739258
247.7652130126953,208.90609741210938,38.85911560058594
238.48834228515625,199.4033203125,39.085025787353516
239.69219970703125,200.0287628173828,39.663429260253906
220.41073608398438,181.15013122558594,39.26060104370117
213.49496459960938,174.11407470703125,39.380897521972656
239.31048583984375,199.5563201904297,39.75415802001953
200.04458618164062,160.70330810546875,39.341270446777344
192.95587158203125,153.42105102539062,39.534812927246094
192.3118133544922,152.32814025878906,39.983673095703125
180.91366577148438,141.21405029296875,39.69961929321289
176.37588500976562,136.62750244140625,39.748382568359375
185.74209594726562,145.78321838378906,39.95887756347656
164.97531127929688,125.24324035644531,39.7320671081543
159.882568359375,119.99169158935547,39.89087677001953
163.56016540527344,123.33316040039062,40.22700881958008
151.4232940673828,111.42359924316406,39.99969482421875
147.63284301757812,107.51170349121094,40.121131896972656
146.08261108398438,105.70458984375,40.378013610839844
138.86265563964844,98.61982727050781,40.242828369140625
135.84591674804688,95.5199203491211,40.32599639892578
141.43190002441406,101.06607818603516,40.36582565307617
129.79872131347656,89.51004028320312,40.28867721557617
127.07906341552734,86.68013000488281,40.39893341064453
124.89997863769531,84.35245513916016,40.547523498535156
122.36840057373047,81.84679412841797,40.5216064453125
119.74421691894531,79.24656677246094,40.497650146484375
119.41397857666016,78.98971557617188,40.42426300048828
113.58131408691406,73.16167449951172,40.41963577270508
111.31138610839844,70.84293365478516,40.46845245361328
116.80145263671875,76.34620666503906,40.45524215698242
108.79389953613281,68.31871032714844,40.47518539428711
107.32884216308594,66.76905822753906,40.55978012084961
105.69792175292969,65.04283905029297,40.65508270263672
104.11470031738281,63.47875213623047,40.635948181152344
100.6526870727539,60.09819412231445,40.55449295043945
98.36512756347656,57.808624267578125,40.55650329589844
96.89022064208984,56.28521728515625,40.605003356933594
95.81181335449219,55.18820571899414,40.62361145019531
95.77528381347656,55.10638427734375,40.66889953613281
96.36189270019531,55.74619674682617,40.615692138671875
94.15660095214844,53.56748580932617,40.58911895751953
92.32853698730469,51.70800018310547,40.62053680419922
91.51512145996094,50.86714553833008,40.647972106933594
90.72114562988281,50.08452224731445,40.636627197265625
90.02093505859375,49.41072463989258,40.610206604003906
87.96930694580078,47.468833923339844,40.50047302246094
87.87417602539062,47.454833984375,40.41934585571289
86.29771423339844,45.938720703125,40.35899353027344
85.7153549194336,45.26335906982422,40.451995849609375
85.0573501586914,44.62846755981445,40.42888259887695
84.26171875,43.94078063964844,40.32094192504883
83.47693634033203,43.169456481933594,40.30747985839844
82.42716979980469,42.179569244384766,40.247596740722656
81.27723693847656,41.161582946777344,40.11565399169922
87.44512176513672,47.6495246887207,39.795597076416016
80.3641586303711,40.309661865234375,40.05449676513672
79.65483093261719,39.58181381225586,40.073020935058594
78.95001220703125,38.87196350097656,40.07804870605469
78.40206909179688,38.387454986572266,40.01461410522461
77.39627075195312,37.49946212768555,39.896812438964844
76.37576293945312,36.539154052734375,39.83660888671875
76.01776123046875,36.3150520324707,39.70271301269531
75.87750244140625,36.11473846435547,39.76276397705078
74.67486572265625,34.92934036254883,39.745521545410156
74.40193176269531,34.703636169433594,39.698299407958984
74.02302551269531,34.35231399536133,39.67070770263672
73.10015106201172,33.50122833251953,39.59892272949219
72.08120727539062,32.60421371459961,39.47698974609375
71.40953063964844,32.09223556518555,39.31729507446289
71.9844741821289,32.64313507080078,39.341339111328125
70.63502502441406,31.324663162231445,39.310359954833984
70.42774963378906,31.175474166870117,39.25227355957031
70.16962432861328,30.94086456298828,39.228759765625
69.32026672363281,30.216707229614258,39.10355758666992
68.92171478271484,29.835634231567383,39.086082458496094
68.4370346069336,29.393980026245117,39.04305648803711
68.24505615234375,29.351543426513672,38.893516540527344
67.77836608886719,28.887372970581055,38.8909912109375
67.37246704101562,28.547576904296875,38.824893951416016
66.94568634033203,28.31159782409668,38.63408660888672
66.40031433105469,27.727001190185547,38.673316955566406
66.02948760986328,27.42067527770996,38.60881423950195
66.07804870605469,27.688154220581055,38.389892578125
65.56885528564453,27.105796813964844,38.46305847167969
65.20252990722656,26.74559783935547,38.456932067871094
64.89811706542969,26.523012161254883,38.37510299682617
64.47763061523438,26.181615829467773,38.296016693115234
63.667877197265625,25.504886627197266,38.16299057006836
63.75379943847656,25.67156410217285,38.08223342895508
63.00566864013672,24.913537979125977,38.09212875366211
62.957244873046875,24.970943450927734,37.98630142211914
62.594451904296875,24.575428009033203,38.01902389526367
62.285682678222656,24.297197341918945,37.98848342895508
61.69807434082031,23.869699478149414,37.828372955322266
61.2498893737793,23.513729095458984,37.73616027832031
60.765586853027344,23.148378372192383,37.617210388183594
61.05280303955078,23.666576385498047,37.386226654052734
60.30180358886719,22.765710830688477,37.536094665527344
60.06194305419922,22.54899787902832,37.512943267822266
59.84397506713867,22.39529800415039,37.44867706298828
59.58433532714844,22.228395462036133,37.35594177246094
59.16686248779297,21.917463302612305,37.2494010925293
58.749786376953125,21.588903427124023,37.160884857177734
58.486793518066406,21.442359924316406,37.04443359375
58.3753662109375,21.293237686157227,37.082130432128906
58.057273864746094,21.023347854614258,37.03392791748047
57.92418670654297,20.977279663085938,36.94690704345703
57.73712921142578,20.807443618774414,36.9296875
57.33246994018555,20.481948852539062,36.850521087646484
57.015071868896484,20.30713653564453,36.70793533325195
56.63835906982422,20.04088020324707,36.597476959228516
56.61915588378906,20.172040939331055,36.44711685180664
56.24085998535156,19.743709564208984,36.49715042114258
56.004573822021484,19.548751831054688,36.4558219909668
55.741390228271484,19.395076751708984,36.3463134765625
55.48814392089844,19.266042709350586,36.22209930419922
55.07431411743164,18.946758270263672,36.12755584716797
54.956764221191406,18.984556198120117,35.972206115722656
54.788822174072266,18.733135223388672,36.055686950683594
54.47605895996094,18.445127487182617,36.03092956542969
54.34339904785156,18.37041473388672,35.972984313964844
54.211788177490234,18.285335540771484,35.92645263671875
53.91393280029297,18.037885665893555,35.87604522705078
