total_loss,style_loss,content_loss
20400.859375,20400.859375,0.0
20399.2421875,20399.2421875,1.4614502674703544e-07
251213.75,251160.03125,53.71818161010742
14910.62890625,14908.6708984375,1.9582499265670776
11583.3125,11579.6611328125,3.651165008544922
17341.6328125,17322.48046875,19.15228843688965
7314.05615234375,7304.71728515625,9.338957786560059
6731.79638671875,6721.35888671875,10.437640190124512
5968.2392578125,5953.45263671875,14.786389350891113
5366.7001953125,5351.9482421875,14.751779556274414
5053.0693359375,5037.39208984375,15.677438735961914
4642.0810546875,4623.0107421875,19.070228576660156
4314.72412109375,4293.63134765625,21.092792510986328
4031.38916015625,4008.71142578125,22.677818298339844
3901.81005859375,3878.946533203125,22.863569259643555
3746.99951171875,3722.14208984375,24.857322692871094
3471.8818359375,3447.01904296875,24.862808227539062
3406.72265625,3378.63818359375,28.084402084350586
3210.4306640625,3184.2197265625,26.2109375
3244.6962890625,3217.054443359375,27.641740798950195
2998.945556640625,2971.66357421875,27.282026290893555
2887.781005859375,2859.719482421875,28.061508178710938
2698.5732421875,2669.302734375,29.270540237426758
2443.00244140625,2412.4814453125,30.521020889282227
2129.1875,2098.521728515625,30.66581153869629
2044.489990234375,2013.5701904296875,30.919769287109375
1932.42138671875,1902.24365234375,30.17767333984375
1807.031494140625,1775.4427490234375,31.58871841430664
1666.5272216796875,1634.592041015625,31.935150146484375
1529.6553955078125,1497.8074951171875,31.84793472290039
1369.08935546875,1336.78564453125,32.30377197265625
1310.8643798828125,1279.1292724609375,31.735057830810547
1243.7716064453125,1211.8009033203125,31.970735549926758
1134.4202880859375,1102.8785400390625,31.541702270507812
1886.1488037109375,1853.0152587890625,33.13349151611328
1097.8115234375,1066.6915283203125,31.119991302490234
1057.2767333984375,1025.144287109375,32.13249969482422
1009.9309692382812,977.6061401367188,32.32480239868164
1028.092041015625,995.4639282226562,32.628135681152344
923.9324340820312,891.4039306640625,32.52853012084961
887.6129150390625,854.8901977539062,32.72274398803711
807.1257934570312,774.0986328125,33.02716064453125
728.6425170898438,695.5287475585938,33.11378479003906
740.8607177734375,707.7163696289062,33.14434814453125
694.9481811523438,662.0927124023438,32.85547637939453
692.1040649414062,658.6969604492188,33.40708923339844
668.9932861328125,635.8674926757812,33.125816345214844
662.156982421875,628.98046875,33.176509857177734
674.6780395507812,641.54345703125,33.134559631347656
632.8875732421875,599.787841796875,33.099727630615234
621.5191650390625,588.2817993164062,33.237335205078125
646.79150390625,613.3402709960938,33.45124435424805
602.1968383789062,569.0556640625,33.141197204589844
591.2747802734375,557.9628295898438,33.311946868896484
573.8522338867188,540.3320922851562,33.52013397216797
554.854736328125,521.4013061523438,33.453399658203125
528.0408935546875,494.7218017578125,33.319068908691406
520.2950439453125,486.8525695800781,33.44244384765625
492.7860107421875,459.359619140625,33.4263801574707
480.0317687988281,446.614013671875,33.417762756347656
477.03948974609375,443.50286865234375,33.53660583496094
456.3739929199219,422.96112060546875,33.41286087036133
444.70001220703125,411.0754089355469,33.62458801269531
425.3395690917969,391.56732177734375,33.77225112915039
405.0638732910156,371.3232727050781,33.7405891418457
391.0843811035156,357.2715759277344,33.812808990478516
372.0941467285156,338.42999267578125,33.66416549682617
391.6596374511719,357.371337890625,34.288307189941406
354.6480407714844,320.9505920410156,33.69744110107422
339.51324462890625,305.724365234375,33.788883209228516
331.30657958984375,297.1466369628906,34.159934997558594
321.6931457519531,287.5021667480469,34.190975189208984
297.68060302734375,263.3494567871094,34.33116149902344
299.2594909667969,264.39166259765625,34.86781692504883
267.69207763671875,233.27487182617188,34.417205810546875
264.9548034667969,230.42178344726562,34.53301239013672
264.4855041503906,229.92669677734375,34.558815002441406
250.63336181640625,216.12376403808594,34.509605407714844
244.40963745117188,209.92510986328125,34.484519958496094
238.15673828125,203.64320373535156,34.51354217529297
227.92796325683594,193.2139892578125,34.7139778137207
215.18948364257812,180.05419921875,35.135292053222656
215.56802368164062,180.36032104492188,35.20769500732422
211.66685485839844,176.9658966064453,34.70096206665039
201.53125,166.42161560058594,35.109642028808594
196.33912658691406,161.13243103027344,35.206695556640625
192.0400390625,156.8268280029297,35.21321105957031
185.05361938476562,149.85568237304688,35.19793701171875
176.33279418945312,141.04405212402344,35.288734436035156
168.01771545410156,132.70010375976562,35.31761169433594
176.1743927001953,140.6326904296875,35.54170227050781
161.25555419921875,125.94841003417969,35.30714416503906
154.58377075195312,119.13729858398438,35.44647216796875
151.46884155273438,115.84878540039062,35.62004852294922
147.2032470703125,111.58555603027344,35.61768341064453
138.3863525390625,102.67083740234375,35.71551513671875
134.11830139160156,98.63965606689453,35.4786491394043
129.7706756591797,94.21598815917969,35.554691314697266
129.005859375,93.3589859008789,35.64686584472656
127.11885833740234,91.43131256103516,35.68754577636719
123.8812255859375,88.38719940185547,35.49402618408203
120.604248046875,84.93782806396484,35.666419982910156
117.3843994140625,81.62309265136719,35.76131057739258
113.80360412597656,77.94396209716797,35.859642028808594
111.32752227783203,75.4524917602539,35.875030517578125
105.96914672851562,70.04978942871094,35.91935348510742
104.69606018066406,68.88761901855469,35.808441162109375
102.67791748046875,67.0599365234375,35.61798095703125
100.0858154296875,64.4296875,35.6561279296875
97.34672546386719,61.60841369628906,35.738311767578125
94.34092712402344,58.594154357910156,35.74677276611328
102.68479919433594,66.82878875732422,35.85601043701172
95.60880279541016,59.990501403808594,35.61830139160156
92.77699279785156,57.09598922729492,35.680999755859375
89.95729064941406,54.14236831665039,35.814918518066406
88.99681091308594,53.24455642700195,35.75225830078125
87.90766906738281,52.224708557128906,35.68295669555664
85.96407318115234,50.44544219970703,35.51863098144531
83.63238525390625,48.20594787597656,35.42643356323242
82.28543853759766,46.86164093017578,35.423797607421875
80.59205627441406,45.18503189086914,35.40702819824219
79.05632019042969,43.67388153076172,35.38243865966797
119.80084228515625,84.43848419189453,35.362361907958984
