total_loss,style_loss,content_loss
10728.638671875,10728.638671875,0.0
10727.501953125,10727.501953125,2.282652360463544e-07
16749220.0,16748541.0,678.7847900390625
5443695.0,5443230.5,464.6985778808594
448934.03125,448805.0625,128.96859741210938
106391.2734375,106298.7421875,92.53457641601562
61965.0859375,61883.875,81.21080017089844
28602.865234375,28536.3046875,66.56040954589844
15253.7314453125,15196.837890625,56.89356231689453
9327.353515625,9276.3994140625,50.9540901184082
6266.1787109375,6218.30126953125,47.8775634765625
4579.6357421875,4532.78076171875,46.855037689208984
3591.710205078125,3545.029541015625,46.680747985839844
2892.6845703125,2846.54296875,46.141578674316406
2397.68701171875,2352.18505859375,45.501991271972656
2026.73291015625,1981.9326171875,44.80030822753906
1752.497314453125,1707.8536376953125,44.64366912841797
1612.1826171875,1568.2646484375,43.91795349121094
1458.649169921875,1414.49951171875,44.149635314941406
1372.513671875,1328.2750244140625,44.238624572753906
1239.3006591796875,1195.2568359375,44.043785095214844
1123.4013671875,1079.2476806640625,44.15372848510742
1082.381591796875,1038.531005859375,43.8505859375
1010.3269653320312,966.1807250976562,44.146217346191406
966.4193725585938,922.0260620117188,44.39331817626953
909.8782348632812,865.5443115234375,44.33393859863281
831.9561767578125,787.7152099609375,44.240989685058594
775.0838623046875,730.618408203125,44.46543502807617
754.4459228515625,710.2311401367188,44.214759826660156
730.8200073242188,686.4242553710938,44.39572525024414
703.6380004882812,658.8991088867188,44.73887252807617
668.30419921875,623.653076171875,44.651123046875
626.4378662109375,581.9414672851562,44.49637222290039
575.7978515625,531.2074584960938,44.59038162231445
545.6719360351562,500.9281005859375,44.743831634521484
512.1233520507812,467.240234375,44.88311767578125
490.4320373535156,445.9744873046875,44.45754623413086
469.5507507324219,424.8774719238281,44.673282623291016
450.00628662109375,404.8449401855469,45.16136169433594
434.6185607910156,389.7816467285156,44.83690643310547
431.80633544921875,387.15435791015625,44.65199279785156
415.97271728515625,371.1308898925781,44.84184265136719
405.40771484375,360.4772644042969,44.930442810058594
388.1812438964844,343.13580322265625,45.045448303222656
370.1094665527344,325.1966247558594,44.91284942626953
352.09033203125,307.2154235839844,44.87489318847656
332.4472961425781,287.7397155761719,44.707584381103516
327.7340393066406,282.9614562988281,44.77257537841797
318.5292663574219,273.6331787109375,44.89607620239258
319.54266357421875,274.6619567871094,44.880714416503906
310.07110595703125,265.45404052734375,44.61705780029297
